TITLE,PDF
,2003.11223.pdf
,1912.01142.pdf
,1904.04697.pdf
,2202.03730.pdf
,1702.08813.pdf
,1910.03936.pdf
,2207.01042.pdf
,1709.03456.pdf
,2012.14956.pdf
,2203.01738.pdf
,1906.09575.pdf
,2005.11541.pdf
M3I: Framework for Context-Based Mobile Multimodal Interaction,1406.3225.pdf
,2208.13191.pdf
,1810.07000.pdf
Paper Title (use style: paper title),1910.12116.pdf
,1705.05502.pdf
,2203.09136.pdf
A Survey on Large Scale Metadata Server for Big Data Storage,2005.06963.pdf
,1812.08348.pdf
,2203.02878.pdf
,0811.2868.pdf
Alternating Set Quantifiers in Modal Logic,1602.08971.pdf
,2101.07518.pdf
,2101.03844.pdf
,2208.04912.pdf
Neural Vector Spaces for Unsupervised Information Retrieval,1708.02702.pdf
,1908.08017.pdf
,1902.01753.pdf
ED2: Two-stage Active Learning for Error Detection - Technical Report,1908.06309.pdf
,2010.05384.pdf
Trading off Complexity for Expressiveness in Programming Languages: Visions and Preliminary Experiences pdfsubject=Software engineering,1910.03001.pdf
IPIC 2021: Paper Protocol Transformation  (final),2106.08286.pdf
,2003.14100.pdf
,2203.01924.pdf
,1304.4621.pdf
,2007.13016.pdf
,2006.16711.pdf
,2009.11898.pdf
A template for the arxiv style,2102.11362.pdf
,2011.12234.pdf
,2104.10533.pdf
,1806.10057.pdf
,2108.00516.pdf
,1803.00218.pdf
Automatically Composing Representation Transformations  as a Means for Generalization,1807.04640.pdf
,1412.4155.pdf
,2006.15873.pdf
,1905.01307.pdf
,1004.2300.pdf
,2008.06974.pdf
At the Interface  of Algebra and Statistics,2004.05631.pdf
,2109.15050.pdf
,1808.04593.pdf
,2012.03005.pdf
,2005.08235.pdf
Understanding the (In)Effectiveness of Content Moderation: A Case Study of Facebook in the Context of the U.S. Capitol Riot,2301.02737.pdf
A study on the Interpretability of Neural Retrieval Models using DeepSHAP,1907.06484.pdf
Finding Points in Convex Position in Density-Restricted Sets,2205.03437.pdf
,1806.08990.pdf
,1903.02429.pdf
,1907.09028.pdf
arXiv:2103.01578v1  [cs.NE]  2 Mar 2021,2103.01578.pdf
,2002.09769.pdf
,2208.05475.pdf
,2010.01793.pdf
,2009.13655.pdf
,2009.08962.pdf
,2106.10102.pdf
,2207.05303.pdf
,1404.0390.pdf
,1602.01388.pdf
,0911.3162.pdf
,2008.12172.pdf
,2006.06821.pdf
,1407.5410.pdf
Paper Title (use style: paper title),2211.03037.pdf
,2110.07019.pdf
,1808.04685.pdf
,1201.3095.pdf
,2212.10002.pdf
Fundamental Limits of Combinatorial Multi-Access Caching,2110.07426.pdf
,1905.04392.pdf
,1906.05897.pdf
,2106.04976.pdf
,1405.3980.pdf
,1504.01167.pdf
,2105.01567.pdf
,2001.11591.pdf
,2002.04027.pdf
,2101.02278.pdf
,2011.00364.pdf
Microsoft Word - JingWu-EMBC2016-reviewed,1605.05291.pdf
,2109.15170.pdf
Addressing the Privacy Implications of Mixed Reality: A Regulatory Approach,2007.10246.pdf
Bio-Ontologies Submission Template,1505.06256.pdf
,1709.08126.pdf
,2205.09058.pdf
,1512.04832.pdf
,1611.08680.pdf
,1405.6820.pdf
,1108.0007.pdf
Understanding parents' perceptions of children's cybersecurity awareness in Norway,2108.02512.pdf
,1507.01818.pdf
arXiv:1212.5687v1  [quant-ph]  22 Dec 2012,1212.5687.pdf
,2003.10006.pdf
,2212.08599.pdf
,2006.08558.pdf
,1710.00501.pdf
,2009.10955.pdf
,2111.11266.pdf
,1207.2079.pdf
,1706.02147.pdf
,2108.07658.pdf
,1401.2731.pdf
,1805.02895.pdf
,1905.12755.pdf
,2001.06108.pdf
,2204.06487.pdf
,1802.06454.pdf
,2103.16411.pdf
,2007.00062.pdf
,2101.03275.pdf
,1907.13036.pdf
,2002.04130.pdf
,2010.14931.pdf
,1201.3599.pdf
,2108.10600.pdf
,1411.5098.pdf
Secure Zones: an Attribute-Based Encryption Advisory System for Safe Firearms,1504.07193.pdf
,1508.06782.pdf
,1212.1186.pdf
Word Template,1810.05260.pdf
,1210.3350.pdf
,1811.07162.pdf
,2009.14165.pdf
,1410.5859.pdf
,2010.09649.pdf
,1311.4894.pdf
,1704.03188.pdf
,2106.04248.pdf
,1610.01390.pdf
,1903.03913.pdf
,1903.07839.pdf
,2011.02773.pdf
,1905.10040.pdf
,2202.03576.pdf
,1809.07180.pdf
arXiv:1103.0311v1  [cs.IT]  1 Mar 2011,1103.0311.pdf
,1808.00120.pdf
,2210.01354.pdf
,1610.06646.pdf
,1401.3357.pdf
,2008.02697.pdf
,1905.02381.pdf
Integrated Sensing and Earthmoving Vehicle for Lunar Landing Pad Construction,2001.04261.pdf
,1406.7716.pdf
,2107.03484.pdf
Microsoft Word - MS_Humeres+Samaniego_ARXIV_.docx,1709.06713.pdf
,1407.7691.pdf
Paper Title (use style: paper title),1907.02873.pdf
Every Frame Counts: Joint Learning of Video Segmentation and Optical Flow,1911.12739.pdf
,1908.07452.pdf
,1606.06461.pdf
,1406.3512.pdf
,2011.02712.pdf
,1011.0217.pdf
,2103.14910.pdf
,1506.02509.pdf
SOP-BCZ99-time.eps,1106.5700.pdf
,1706.06287.pdf
On the Double Descent of Random Features Models Trained with SGD,2110.06910.pdf
,1312.1421.pdf
,2108.00372.pdf
,2206.09107.pdf
,1512.04252.pdf
,1210.4759.pdf
,2110.09674.pdf
Uncertainty-based Traffic Accident Anticipation with Spatio-Temporal Relational Learning,2008.00334.pdf
,2006.10347.pdf
,1702.05839.pdf
,1807.10027.pdf
,2110.09593.pdf
,2010.06040.pdf
Microsoft Word - arxiv-rashmie,1412.7692.pdf
,2101.01703.pdf
,2007.03830.pdf
mQAPViz: A divide-and-conquer multi-objective optimization algorithm to compute large data visualizations,1804.00656.pdf
,1002.3994.pdf
,1711.09017.pdf
Reliable Algorithm for Extracting Web Data ,1310.6637.pdf
,2008.11014.pdf
,1703.07290.pdf
arXiv:1101.3638v1  [math.FA]  19 Jan 2011,1101.3638.pdf
,2106.04975.pdf
,2104.12466.pdf
,1805.07738.pdf
,1202.5258.pdf
,2011.00759.pdf
,1304.6533.pdf
,2010.02229.pdf
,1809.05725.pdf
,1512.00242.pdf
TrojanNet: Embedding Hidden Trojan Horse Models in Neural Networks,2002.10078.pdf
Material Recognition for Automated Progress Monitoring using Deep Learning Methods,2006.16344.pdf
,1802.05914.pdf
,2103.01854.pdf
,1406.0919.pdf
,2211.12237.pdf
,2201.12550.pdf
,1810.00111.pdf
,1004.1158.pdf
,2002.08730.pdf
,2001.06440.pdf
,2109.04703.pdf
TransProteus Final For Arxive,2109.07577.pdf
,1908.06693.pdf
,2005.09067.pdf
,1601.00960.pdf
,2003.05388.pdf
,1810.11601.pdf
,2204.03255.pdf
,1504.03415.pdf
arXiv:2204.05653v1  [cs.LO]  12 Apr 2022,2204.05653.pdf
,1709.07346.pdf
,2004.01651.pdf
,2105.00885.pdf
,2011.04855.pdf
,1301.0597.pdf
,2104.14365.pdf
Author Guidelines,1412.4999.pdf
,2107.01752.pdf
Global Optimality Beyond Two Layers: Training Deep ReLU Networks via Convex Programs,2301.03329.pdf
,2110.05518.pdf
ICIS 2007 Proceedings Template,2212.10641.pdf
A 8 bits Pipeline Analog to Digital Converter Design for High S,1505.02905.pdf
,0808.0374.pdf
,1704.08713.pdf
,1803.01296.pdf
,1902.10291.pdf
,2101.05701.pdf
,2102.07690.pdf
,1404.6371.pdf
,1905.06089.pdf
,1506.05255.pdf
Microsoft Word - ASIST2012-Annot-DR-ChvdH-final-submission.doc,1009.2858.pdf
,1412.6069.pdf
,2009.03452.pdf
,2104.07715.pdf
,2010.10314.pdf
,1209.1318.pdf
,1912.05361.pdf
,1910.12614.pdf
A mechanism-based gradient damage model for metallic fracture,2004.08444.pdf
,2108.04908.pdf
,1909.03783.pdf
,2211.11962.pdf
,2009.14715.pdf
arXiv:1102.0041v1  [cs.DS]  31 Jan 2011,1611.08484.pdf
,1102.0041.pdf
,1207.1522.pdf
MultiScope: Efficient Video Pre-processing for  Exploratory Video Analytics,2205.02289.pdf
,2103.14695.pdf
,1003.1336.pdf
,1910.11599.pdf
,1702.03978.pdf
,1311.5836.pdf
Overleaf Example,2103.15395.pdf
arXiv:0712.2592v1  [math.PR]  16 Dec 2007,2109.10737.pdf
Long-term electricity market agent based model validation using genetic algorithm based optimization,0712.2592.pdf
,2005.10346.pdf
Under Lock and Key:  A Proof System for a Multimodal Logic,1901.08149.pdf
,2211.06217.pdf
Flow-Aware Platoon Formation of Connected Automated Vehicles in a Mixed Traffic with Human-driven Vehicles,1502.03513.pdf
,2108.05530.pdf
Stabilizing Equilibrium Models by Jacobian Regularization,2006.04768.pdf
,2106.14342.pdf
Microsoft Word - A hybrid TIM-NOMA scheme for the Broadcast Channel.docx,2207.03565.pdf
,1508.03658.pdf
"Smooth q-Gram, and Its Applications to Detection of Overlaps among Long, Error-Prone Sequencing Reads",2110.04926.pdf
Flatter is better: Percentile Transformations for Recommender Systems,1802.01189.pdf
"Fairness, Integrity, and Privacy in a Scalable Blockchain-based Federated Learning System",1907.07766.pdf
,2111.06290.pdf
,1905.06656.pdf
,2001.02491.pdf
SideRand,2012.12502.pdf
Parallel cut-cell algorithm for free-boundary Grad-Shafranov,1804.02904.pdf
Structure-from-Motion using Dense CNN Features with Keypoint Relocalization,2012.06015.pdf
,1805.03879.pdf
,2011.07683.pdf
Estimating Stochastic Linear Combination of Non-linear  Regressions Efficiently and Scalably,2008.11921.pdf
,2010.09265.pdf
"The Hierarchical Chinese Postman Problem: the slightest disorder makes it hard,  yet disconnectedness is manageable",1008.1387.pdf
Microsoft Word - updating2.DOC,2011.04022.pdf
Open Access proceedings Journal of Physics: Conference series,0705.1759.pdf
,2202.12593.pdf
,2110.09626.pdf
,1310.7368.pdf
,2012.10740.pdf
,2108.02833.pdf
,1808.09121.pdf
,2108.00978.pdf
,1811.01824.pdf
_,2110.13996.pdf
,1803.03359.pdf
LawBreaker: An Approach for Specifying Traffic Laws and Fuzzing Autonomous Vehicles,1811.04560.pdf
,2208.14656.pdf
A Hybrid Approach to Domain-Specific Entity Linking,1710.11151.pdf
,1509.01865.pdf
,2109.07243.pdf
Gourds: a sliding-block puzzle with turning,2301.02931.pdf
SMoTherSpectre: exploiting speculative execution through port contention,2011.00968.pdf
,1903.01843.pdf
untitled,2207.07779.pdf
,1611.10031.pdf
Competing Bandits:  The Perils of Exploration under Competition,2108.08748.pdf
Proceedings Template - WORD,1902.05590.pdf
,1303.0481.pdf
,1207.4074.pdf
,2109.03349.pdf
"Termite-hill, from natural to artificial termites in sensor networks",2011.02303.pdf
,1303.1119.pdf
,2104.09074.pdf
,1706.07908.pdf
,1811.01305.pdf
A linear streaming algorithm for community detection in very large networks,2003.02235.pdf
,1703.02955.pdf
,1612.08176.pdf
nongreedy_reveal_vary_gamma_D.eps,1912.09500.pdf
,1412.7653.pdf
Classification via an Embedded Approach,2110.08607.pdf
,1905.06431.pdf
arXiv:1201.0301v1  [cs.NI]  31 Dec 2011,2211.14962.pdf
,1201.0301.pdf
,1603.01651.pdf
,2008.02132.pdf
,2004.09793.pdf
,2005.06383.pdf
,2208.11403.pdf
C:\PII266\marcos\congres\eusipco92\eusipco92.wpd,1709.10312.pdf
Paper Title (use style: paper title),2202.11831.pdf
,2204.06786.pdf
,1812.00488.pdf
,1811.02653.pdf
,2111.02703.pdf
,2004.03954.pdf
A Hybrid Model for Forecasting Short-Term Electricity Demand,2110.00173.pdf
,2205.10449.pdf
,1908.03478.pdf
,1810.10697.pdf
Semantic Photo Manipulation with a Generative Image Prior,2110.02083.pdf
A Deep Framework for Cross-Domain and Cross-System Recommendations,2005.07727.pdf
,2009.06215.pdf
,1806.11542.pdf
,1212.1531.pdf
,1811.12459.pdf
,2008.03640.pdf
,2004.07793.pdf
,2103.16182.pdf
,1606.04838.pdf
,1706.00274.pdf
,2204.01387.pdf
,1109.6881.pdf
,1101.5546.pdf
,1812.01803.pdf
,0808.1431.pdf
10pt,1905.11498.pdf
batch.eps,1905.01726.pdf
,1608.05678.pdf
Few-shot link prediction via graph neural networks for Covid-19 drug-repurposing,1711.09728.pdf
,2007.10261.pdf
,2005.13283.pdf
,1912.01526.pdf
sty_ga.eps,1901.07705.pdf
,1512.09254.pdf
,2103.09153.pdf
,1204.2942.pdf
NwTheta7CellAlpha001Begin9010EndLocalLRI.eps,1911.06403.pdf
,0903.0096.pdf
,2011.08326.pdf
,1902.06713.pdf
,1510.02826.pdf
Article,2103.10558.pdf
Microsoft Word - arXiv.A Containerised Auth and Policy-driven Architecture using Microservices.docx,1806.02457.pdf
A Review of Financial Accounting Fraud Detection based on Data Mining Techniques,2004.10276.pdf
,1309.3944.pdf
,2002.10818.pdf
Algorithm based on BDD,2209.11144.pdf
A Preliminary Study for a Quantum-like Robot Perception Model,1702.03564.pdf
,2006.02771.pdf
,1905.00561.pdf
,0806.4293.pdf
,0802.2845.pdf
,1805.06439.pdf
,1804.07869.pdf
,2010.01786.pdf
,1909.04998.pdf
,1006.2951.pdf
,2108.05056.pdf
,2011.06535.pdf
Cleaning Denial Constraint Violations through Relaxation,1609.06749.pdf
"Microsoft Word - Dowdeswell, Sinha, Jarvis, Jarvis, & MacDonell (2020) IECON.docx",2002.06163.pdf
,2105.03851.pdf
A Predictive Model using the Markov Property,2106.10795.pdf
,1601.01700.pdf
,1708.04109.pdf
,1810.06081.pdf
,1902.05093.pdf
,1906.04914.pdf
,2006.01117.pdf
,2202.09987.pdf
,1303.2389.pdf
,1802.07090.pdf
,2002.08632.pdf
,1909.04790.pdf
,0901.2376.pdf
,2102.12075.pdf
A Survey on Hardware-based Security Mechanisms for Internet of Things,2110.10659.pdf
,1907.12525.pdf
,1801.04600.pdf
,1911.06565.pdf
,1508.01819.pdf
,1903.05341.pdf
,1507.03439.pdf
,2001.04264.pdf
,2011.08990.pdf
,1105.4082.pdf
,2108.13527.pdf
,2003.04863.pdf
,1312.7742.pdf
,1910.05312.pdf
,1909.07829.pdf
,0806.1565.pdf
,2111.10645.pdf
,2009.03675.pdf
,1807.09694.pdf
,2104.08829.pdf
,2001.02906.pdf
arXiv:1002.4583v1  [cond-mat.dis-nn]  24 Feb 2010,2011.00828.pdf
,1002.4583.pdf
AAAI Proceedings Template,1801.02745.pdf
,1812.07611.pdf
,2006.04667.pdf
,1907.01515.pdf
,1410.8078.pdf
,0807.3913.pdf
Optimal epidemic dissemination,1708.00781.pdf
20200722 - Social Media and Health Misinformation during the US COVID Crisis,1709.00198.pdf
,2008.05271.pdf
,2008.09643.pdf
,2004.09666.pdf
,1810.04604.pdf
Multi-Access Distributed Computing,2101.12037.pdf
,2206.12851.pdf
,1301.4643.pdf
,1902.04272.pdf
,2006.01463.pdf
CloudTests_IM2013_camera_ready_v3.fm,2105.01733.pdf
Microsoft Word - Kerimbayev 2013.doc,1404.2637.pdf
Microsoft Word - halal_final.doc,1312.2585.pdf
,2004.09796.pdf
,2109.04786.pdf
Open Access proceedings Journal of Physics: Conference series,1708.06248.pdf
,1406.3238.pdf
,2106.07297.pdf
,1908.01760.pdf
,1504.07614.pdf
,1709.03831.pdf
,1608.00507.pdf
,2107.02415.pdf
,2103.16223.pdf
,1805.03382.pdf
,1602.06888.pdf
,2101.11116.pdf
,2301.02792.pdf
,1806.04450.pdf
,2207.01595.pdf
How Biased is the Population of Facebook Users? Comparing the Demographics of Facebook Users with Census Data to Generate Correction Factors,2006.16822.pdf
,2005.08065.pdf
,1411.7855.pdf
,2004.04626.pdf
,1304.3994.pdf
,2007.14557.pdf
,2104.00428.pdf
,1908.11431.pdf
,2007.07048.pdf
,2212.00896.pdf
,1412.0060.pdf
,2211.07542.pdf
Improved Load Balancing in Large Scale Systems using Attained Service Time Reporting,2207.11657.pdf
,2011.08250.pdf
,2110.09437.pdf
,1310.6753.pdf
,1608.05169.pdf
,1412.0055.pdf
How to Train Deep Variational Autoencoders and Probabilistic Ladder Networks,1910.01931.pdf
Microsoft Word - ManuscriptR-submit,1602.02282.pdf
,1508.05995.pdf
,1608.03889.pdf
,1504.06586.pdf
,1609.01885.pdf
A Comprehensive Safety Engineering Approach for Software-Intensive Systems Based on STPA,1810.03068.pdf
,1612.03109.pdf
,2207.07221.pdf
The Non-uniform Fast Fourier Transform in Computed Tomography (Pre-dissertation Report),1010.5569.pdf
,1605.05231.pdf
,1711.01505.pdf
,1704.03915.pdf
,1205.1786.pdf
,2006.15311.pdf
,1105.0745.pdf
,1201.5162.pdf
KompaRe: A Knowledge Graph Comparative Reasoning System,1206.6813.pdf
,2011.03189.pdf
,2009.10170.pdf
,1208.2771.pdf
,2108.10535.pdf
An investigation of MMM Ponzi scheme on Bitcoin,2212.08241.pdf
,1910.12244.pdf
,2103.16234.pdf
,1804.00122.pdf
,2007.01851.pdf
,1209.4560.pdf
,1810.05443.pdf
,2112.08253.pdf
A hierarchical preconditioner for wave problems in quasilinear complexity,1903.10709.pdf
,2105.07791.pdf
,1111.4877.pdf
,1309.1588.pdf
,1909.11744.pdf
,1601.03854.pdf
Digraphs with Distinguishable Dynamics,2104.05010.pdf
,1611.09987.pdf
,1806.02501.pdf
,1612.01492.pdf
,1507.06021.pdf
Evaluating Deep Neural Networks for Image Document Enhancement,1012.4556.pdf
DNA Solution of the Maximal Independent Set Problem,2106.15286.pdf
Paper Title (use style: paper title),0712.1863.pdf
,1901.07584.pdf
,2212.04371.pdf
,2006.00683.pdf
,1907.07768.pdf
,2112.03951.pdf
,2102.10290.pdf
,1907.11821.pdf
,1812.05237.pdf
,1711.11180.pdf
,1709.05843.pdf
,1903.12364.pdf
,0908.3252.pdf
Mesh Reconstruction from Aerial Images for Outdoor Terrain Mapping Using Joint 2D-3D Learning,2007.00899.pdf
,2101.01844.pdf
,2002.01127.pdf
Microsoft Word - LSTM_RPU_Manuscript_v0.4.1.docx,1903.03793.pdf
,1806.00166.pdf
,1511.05886.pdf
,2102.03479.pdf
,2006.13327.pdf
,1010.6234.pdf
,1912.08868.pdf
Normalized Wasserstein Distance for Mixture Distributions with Applications in Adversarial Learning and Domain Adaptation ,2104.12294.pdf
Using a Binary Classification Model to Predict the Likelihood of Enrolment to the Undergraduate Program of a Philippine University,1902.00415.pdf
,2010.15601.pdf
,1304.1115.pdf
,2002.05037.pdf
,2101.06166.pdf
Differentiating through the Fréchet Mean,1903.04959.pdf
,2003.00335.pdf
,2004.12307.pdf
ProphetNet: Predicting Future N-gram for Sequence-to-Sequence Pre-training,1707.00907.pdf
,2001.04063.pdf
,1707.09905.pdf
,2005.02435.pdf
,2109.10952.pdf
,1607.02257.pdf
,1602.01059.pdf
,2106.11493.pdf
,1410.8853.pdf
,1805.09746.pdf
,1508.03975.pdf
,1607.01856.pdf
,2004.14334.pdf
,1812.05795.pdf
,2008.10048.pdf
,1911.01046.pdf
,2008.08907.pdf
,1405.6100.pdf
arXiv:1010.5582v1  [cs.PL]  27 Oct 2010,1808.00430.pdf
,1010.5582.pdf
Personalized Federated Learning with Clustered Generalization,2105.02400.pdf
,2106.13044.pdf
,2012.01323.pdf
,1310.8040.pdf
,1010.5665.pdf
,2105.08960.pdf
,1106.3595.pdf
Reliability.eps,2001.00649.pdf
,1307.5664.pdf
,1904.07163.pdf
,1811.04535.pdf
,1212.0382.pdf
,1807.08253.pdf
,2012.05985.pdf
,2109.13841.pdf
,2012.14816.pdf
,1807.04631.pdf
,1212.2498.pdf
,2103.13725.pdf
Handgun detection using combined human pose and weapon appearance,2111.07964.pdf
,2010.13753.pdf
,2101.10137.pdf
LoMEF: A Framework to Produce Local Explanations for Global Model Time Series Forecasts,2106.06666.pdf
,2111.07001.pdf
,2205.13037.pdf
,2110.02538.pdf
Learning How to Walk: Warm-starting Optimal Control Solverwith Memory of Motion,1105.2225.pdf
,2001.11751.pdf
,1705.01207.pdf
,1302.1539.pdf
,1802.03769.pdf
,2110.12561.pdf
,1908.09745.pdf
,1403.2912.pdf
,2107.10050.pdf
,2108.08771.pdf
,1910.05085.pdf
,2109.13388.pdf
Extending Expressive Access Policies with Privacy Features,1911.06958.pdf
,2212.02454.pdf
,1810.02194.pdf
,1105.4812.pdf
Microsoft Word - 130-137,1905.01530.pdf
,1003.4081.pdf
,2109.00328.pdf
,1603.09333.pdf
,1909.05770.pdf
,1708.02862.pdf
Model-Based Development of Distributed Embedded Systems by the Example of the Scicos/SynDEx Framework,2204.01790.pdf
,1010.4065.pdf
,2001.11426.pdf
,2003.10159.pdf
,1611.05109.pdf
,1911.09373.pdf
,2008.07254.pdf
,2111.04456.pdf
,2212.01350.pdf
,2105.13921.pdf
,2001.03403.pdf
,1607.05171.pdf
,2001.06370.pdf
,2111.04670.pdf
,1602.07936.pdf
,1907.01841.pdf
,2106.02261.pdf
,2005.12072.pdf
,1605.07084.pdf
,1807.01170.pdf
,1308.6783.pdf
A Flexible Proof Format for SAT Solver-Elaborator Communication,2004.06750.pdf
,2109.09665.pdf
,1812.11391.pdf
,1409.6913.pdf
,1901.00227.pdf
,1806.08653.pdf
,1409.1148.pdf
,2210.08300.pdf
,2104.04324.pdf
Microsoft Word - Final_Copy_IADM_Paper.docx,1811.05304.pdf
,2001.00135.pdf
,2203.09597.pdf
Microsoft Word - 4.doc,2201.12490.pdf
,1208.5556.pdf
,2103.05196.pdf
,2103.00406.pdf
,2008.11449.pdf
,0809.0188.pdf
,2004.10936.pdf
,2005.13857.pdf
,2009.12559.pdf
,2106.01708.pdf
,1612.02880.pdf
,1706.05549.pdf
,2203.14725.pdf
,1908.09220.pdf
,2009.06161.pdf
,2003.03831.pdf
,1702.02821.pdf
,1312.4113.pdf
Microsoft Word - interaction2015-animalcatcher.docx,2011.14282.pdf
,1508.03653.pdf
,2101.10258.pdf
,2106.09996.pdf
,1902.01342.pdf
,1909.06788.pdf
Multimodal Feature Fusion for Video Advertisements Tagging Via Stacking Ensemble,1712.04609.pdf
"Accuracy, Interpretability, and Differential Privacy via Explainable Boosting",2108.00679.pdf
,2106.09680.pdf
,1608.05252.pdf
,1509.00334.pdf
,2103.02559.pdf
,2007.06151.pdf
Microsoft Word - Peng_Zhu_Understanding online behaviors through a temporal lens_V1.docx,2001.05636.pdf
,2301.05996.pdf
,1910.10414.pdf
,2004.03838.pdf
,1505.05901.pdf
,2011.12860.pdf
,2301.03769.pdf
,1407.3064.pdf
,1605.07888.pdf
,2003.13736.pdf
,1901.00563.pdf
,2102.12196.pdf
SOS Decomposition,2208.10322.pdf
Microsoft Word - taming-sse-new.2,2107.11825.pdf
,1803.03127.pdf
,1802.03809.pdf
Identity-Aware CycleGAN for Face Photo-Sketch Synthesis and Recognition,2012.07462.pdf
